category_id,change_type,confidence,annotation_count,our_name,our_code,kassal_name,kassal_names_all,off_name,name_similarity,kassal_found,kassal_stores,kassal_price,kassal_image_url,discontinued,proposed_name,proposed_code,recommendation
121,name_confirmed,high,48,FROKOST-TALL 250G ELDORADO,7035620026799,Frokost-Tall 250g Eldorado,Frokost-Tall 250g Eldorado | ELDORADO FROKOST-TALL 250 g,Frokost-Tall 250g Eldorado,1.0,True,"Joker, Meny, Bunnpris, SPAR",42.9,https://bilder.ngdata.no/7035620026799/kmh/large.jpg,False,FROKOST-TALL 250G ELDORADO,7035620026799,Name confirmed by Kassal (sim=1.00). No change needed.
306,name_confirmed,high,47,NESCAFE GULL 100G REFILL,7613039866092,Nescafe Gull 100g Refill,"Nescafe Gull 100g Refill | Nescafé Gull Refill 100g | Nescafé Gull Refill, 100 g | NESCAFE GULL 100g refill | Nescafe Gull Refill 100g",Nescafé Gull,1.0,True,"SPAR, Meny, Coop, Oda, Bunnpris, KIWI, Joker",44.9,https://bilder.ngdata.no/7613039866092/kmh/large.jpg,False,NESCAFE GULL 100G REFILL,7613039866092,Name confirmed by Kassal (sim=1.00). No change needed.
175,name_confirmed,high,47,MELANGE MARGARIN 500G,7036110009698,Melange Margarin 500g,Melange Margarin 500g | Melange margarin 500 g | MELANGE MARGARIN 500 g | Melange Original 18x500g | MELANGE MARGARIN | Melange Original 500g,Melange Margarin,1.0,True,"Coop, Joker, SPAR, Meny, Oda, Engrosnett, Bunnpris, KIWI, REMA 1000",28.3,https://bilder.ngdata.no/7036110009698/kmh/large.jpg,False,MELANGE MARGARIN 500G,7036110009698,Name confirmed by Kassal (sim=1.00). No change needed.
162,name_confirmed,high,46,TRESOR CHOCO NUT 410G KELLOGGS,5053827199568,Tresor Choco Nut 410g Kelloggs,Tresor Choco Nut 410g Kelloggs | Kellogg's Tresor Choco Nut 410g | TRESOR CHOCO NUT 410 g kelloggs | Trésor Kornputer med Sjokolade og Hasselnøtter,,1.0,True,"Meny, Coop, Bunnpris, Havaristen, SPAR",29,https://bilder.ngdata.no/5053827199568/meny/large.jpg,False,TRESOR CHOCO NUT 410G KELLOGGS,5053827199568,Name confirmed by Kassal (sim=1.00). No change needed.
5,name_confirmed,high,45,GRISSINI HVITLØK 125G GRANFORNO,8003899181463,Grissini Hvitløk 125g Granforno,Grissini Hvitløk 125g Granforno | Granforno Grissini med Hvitløk 125g | Grissini m/Hvitløk 125g Granforno,,1.0,True,"Meny, Coop, KIWI, SPAR",27.4,https://bilder.ngdata.no/8003899181463/meny/large.jpg,False,GRISSINI HVITLØK 125G GRANFORNO,8003899181463,Name confirmed by Kassal (sim=1.00). No change needed.
326,name_confirmed,high,45,SOFT FLORA ORIGINAL 540G,7036110011936,"Soft Flora original Stor, 540 g","Soft Flora original Stor, 540 g | Soft Flora Original 540g | SOFT FLORA Original 540g",Soft flora,1.0,True,"Oda, Meny, Joker, SPAR, Coop, KIWI, Bunnpris",37.9,https://bilder.ngdata.no/7036110011936/meny/large.jpg,False,SOFT FLORA ORIGINAL 540G,7036110011936,Name confirmed by Kassal (sim=1.00). No change needed.
45,name_confirmed,high,43,LADY GREY TEA 25POS TWININGS,70177078775,Lady Grey Tea 25pos Twinings,"Lady Grey Tea 25pos Twinings | Twinings Lady Grey Te 25 poser | Lady Grey 25 poser, 25 stk | Lady Grey Te 25x50g | TWININGS LADY GREY 25 stk | Twinings Lady Grey te 12x25bg",,1.0,True,"Joker, SPAR, Coop, Oda, Meny, Engrosnett, Bunnpris, KIWI",46.13,https://bilder.ngdata.no/70177078775/kmh/large.jpg,False,LADY GREY TEA 25POS TWININGS,70177078775,Name confirmed by Kassal (sim=1.00). No change needed.
328,name_confirmed,high,40,GRANOLA EPLE&BÆR 375G JACOBS UTVALGTE,7035620038525,Granola Eple&Bær 375g Jacobs Utvalgte,Granola Eple&Bær 375g Jacobs Utvalgte | Granola - Eple og Røde Bær,,1.0,True,"Meny, SPAR, Havaristen",10,https://bilder.ngdata.no/7035620038525/meny/large.jpg,False,GRANOLA EPLE&BÆR 375G JACOBS UTVALGTE,7035620038525,Name confirmed by Kassal (sim=1.00). No change needed.
192,name_confirmed,high,39,ICE COFFEE 8POS NESCAFE,7613037666229,Ice Coffee 8pos Nescafe,"Ice Coffee 8pos Nescafe | Nescafé Ice Coffee 112g | Ice Coffee 8 stk, 112 g | Nescafe Ice Coffee 112g",,1.0,True,"SPAR, Coop, Oda, Meny, Joker, KIWI",38.4,https://bilder.ngdata.no/7613037666229/kmh/large.jpg,False,ICE COFFEE 8POS NESCAFE,7613037666229,Name confirmed by Kassal (sim=1.00). No change needed.
24,name_confirmed,high,38,GRØNN MINT TE 20POS LIPTON,5063270101766,Grønn Mint Te 20pos Lipton,Grønn Mint Te 20pos Lipton | GRØNN MINT TE 20 pos Lipton,Green tea,1.0,True,"SPAR, Meny, Bunnpris",34.9,https://bilder.ngdata.no/5063270101766/kmh/large.jpg,False,GRØNN MINT TE 20POS LIPTON,5063270101766,Name confirmed by Kassal (sim=1.00). No change needed.
184,name_confirmed,high,36,EARL GREY TEA 200G TWININGS,70177020477,Earl Grey Tea 200g Twinings,"Earl Grey Tea 200g Twinings | Twinings Te Earl Grey 200g | Earl Grey Løsvekt, 200 g | Twinings Earl Grey Pakke 12x200g",,1.0,True,"SPAR, Coop, Oda, Meny, KIWI, Joker",93.5,https://bilder.ngdata.no/70177020477/kmh/large.jpg,False,EARL GREY TEA 200G TWININGS,70177020477,Name confirmed by Kassal (sim=1.00). No change needed.
64,name_confirmed,high,35,TASSIMO EVERGOOD CLASSIC 16KAPSLER,8711000501306,Tassimo Evergood Classic 16kapsler,Tassimo Evergood Classic 16kapsler | TASSIMO EVERGOOD CLASSIC 16KAPSLER | Tassimo Evergood Classic 144g,Tassimo Evergood Classic 16kapsler,1.0,True,"Joker, SPAR, Meny, Bunnpris, KIWI",69.9,https://bilder.ngdata.no/8711000501306/kmh/large.jpg,False,TASSIMO EVERGOOD CLASSIC 16KAPSLER,8711000501306,Name confirmed by Kassal (sim=1.00). No change needed.
292,name_confirmed,high,35,NESCAFE AZERA AMERICANO 100G,7613036088343,Nescafe Azera Americano 100g,Nescafe Azera Americano 100g,Nescafe Azera Americano 100g,1.0,True,"Meny, Coop, SPAR",93.9,https://bilder.ngdata.no/7613036088343/meny/large.jpg,False,NESCAFE AZERA AMERICANO 100G,7613036088343,Name confirmed by Kassal (sim=1.00). No change needed.
106,name_confirmed,high,34,NESCAFE GOLD KOFFEINFRI 100G,7613287111180,Nescafe Gold Koffeinfri 100g,Nescafe Gold Koffeinfri 100g | Nescafé Gold Koffeinfri 100g | Nescafé Koffeinfri Gull 100 g,Nescafé Gold Koffeinfri 100g,1.0,True,"SPAR, Meny, Coop, Oda, KIWI, Joker",99,https://bilder.ngdata.no/7613287111180/kmh/large.jpg,False,NESCAFE GOLD KOFFEINFRI 100G,7613287111180,Name confirmed by Kassal (sim=1.00). No change needed.
27,name_confirmed,high,34,YELLOW LABEL TEA 50POS LIPTON,8720608009268,Yellow Label Tea 50pos Lipton,"Yellow Label Tea 50pos Lipton | Yellow Label 50 stk, 50 stk | Lipton Yellow LabelL 50 poser | Lipton Yellow Label 100g 50ps | YELLOW LABEL TEA 50pos lipton",,1.0,True,"Meny, SPAR, Oda, Coop, KIWI, Joker, Bunnpris",38.9,https://bilder.ngdata.no/8720608009268/meny/large.jpg,False,YELLOW LABEL TEA 50POS LIPTON,8720608009268,Name confirmed by Kassal (sim=1.00). No change needed.
169,name_confirmed,high,33,SJOKOLADEDRIKK REFILL 512G RETT I KOPPEN,7039010563864,Sjokoladedrikk Refill 512g Rett i Koppen,Sjokoladedrikk Refill 512g Rett i Koppen | Toro Rett i Koppen Sjokoladedrikk Refil 512g | Toro Rett i Koppen Sjokoladedrikk Refill 512g,Sjokoladedrikk Refill 512g Rett i Koppen,1.0,True,"Meny, Coop, KIWI, SPAR",57.9,https://bilder.ngdata.no/7039010563864/meny/large.jpg,False,SJOKOLADEDRIKK REFILL 512G RETT I KOPPEN,7039010563864,Name confirmed by Kassal (sim=1.00). No change needed.
83,name_confirmed,high,33,BLACK TEA PEACG&MANGO 20PS LIPTON,5063270109854,Black Tea Peacg&Mango 20ps Lipton,Black Tea Peacg&Mango 20ps Lipton | BLACK TEA Peacg&mango 20ps lipton,zwarte thee met perzik en mango,1.0,True,"Meny, SPAR, Bunnpris",39.9,https://bilder.ngdata.no/5063270109854/meny/large.jpg,False,BLACK TEA PEACG&MANGO 20PS LIPTON,5063270109854,Name confirmed by Kassal (sim=1.00). No change needed.
311,name_confirmed,high,33,MELBA TOAST FIRKANTET 100G MEULEN,8710649120909,Melba Toast Firkantet 100g Meulen,Melba Toast Firkantet 100g Meulen,Sesame crostini crunchy little toasts with bold possibilities,1.0,True,Meny,37.5,https://bilder.ngdata.no/8710649120909/meny/large.jpg,False,MELBA TOAST FIRKANTET 100G MEULEN,8710649120909,Name confirmed by Kassal (sim=1.00). No change needed.
344,name_confirmed,high,33,EVERGOOD DARK ROAST KAFFEKAPSEL 16STK,7040913337452,Evergood Dark Roast Kaffekapsel 16stk,Evergood Dark Roast Kaffekapsel 16stk | EVERGOOD DARK Roast kaffekapsel 16stk,,1.0,True,"SPAR, Meny, Joker, Bunnpris",73.9,https://bilder.ngdata.no/7040913337452/kmh/large.jpg,False,EVERGOOD DARK ROAST KAFFEKAPSEL 16STK,7040913337452,Name confirmed by Kassal (sim=1.00). No change needed.
25,name_confirmed,high,33,ALI MØRKBRENT KAFFEKAPSEL 16STK,7040913337476,Ali Mørkbrent Kaffekapsel 16stk,Ali Mørkbrent Kaffekapsel 16stk,,1.0,True,"Meny, SPAR, Joker",68.9,https://bilder.ngdata.no/7040913337476/meny/large.jpg,False,ALI MØRKBRENT KAFFEKAPSEL 16STK,7040913337476,Name confirmed by Kassal (sim=1.00). No change needed.
177,name_confirmed,high,32,LEMON TEA GINGER 20POS PUKKA,5063270111079,Lemon Tea Ginger 20pos Pukka,Lemon Tea Ginger 20pos Pukka | LEMON TEA Ginger 20pos pukka,,1.0,True,"SPAR, Meny, Bunnpris",69.9,https://bilder.ngdata.no/5063270111079/kmh/large.jpg,False,LEMON TEA GINGER 20POS PUKKA,5063270111079,Name confirmed by Kassal (sim=1.00). No change needed.
136,name_confirmed,high,31,SJOKOLADEDRIKK 450G BOKS REGIA,7622300286675,Sjokoladedrikk 450g boks Regia,Sjokoladedrikk 450g boks Regia | Freia Regia Sjokoladedrikk 450g | Regia Sjokoladedrikk Boks 450 g | Regia Sjokoladedrikk Boks 450g,,1.0,True,"SPAR, Meny, Coop, Oda, KIWI, Joker",63.4,https://bilder.ngdata.no/7622300286675/kmh/large.jpg,False,SJOKOLADEDRIKK 450G BOKS REGIA,7622300286675,Name confirmed by Kassal (sim=1.00). No change needed.
320,name_confirmed,high,30,EARL GREY TEA 50POS FIRST PRICE,7311041013472,Earl Grey Tea 50pos First Price,Earl Grey Tea 50pos First Price | EARL GREY TEA 50POS FIRST PRICE,,1.0,True,"Joker, SPAR, Meny, Bunnpris, KIWI",18.4,https://bilder.ngdata.no/7311041013472/kmh/large.jpg,False,EARL GREY TEA 50POS FIRST PRICE,7311041013472,Name confirmed by Kassal (sim=1.00). No change needed.
196,name_confirmed,high,30,COTW LUNGO KAFFEKAPSEL 10STK,7040913336585,Cotw Lungo Kaffekapsel 10stk,Cotw Lungo Kaffekapsel 10stk | COTW LUNGO Kapsel 10stk | Cotw Lungo Kapsel 10stk,,1.0,True,"SPAR, Meny, Joker, Bunnpris, KIWI",35.9,https://bilder.ngdata.no/7040913336585/kmh/large.jpg,False,COTW LUNGO KAFFEKAPSEL 10STK,7040913336585,Name confirmed by Kassal (sim=1.00). No change needed.
37,name_confirmed,high,29,URTETE 200G RICOLA,7610700022092,Urtete 200g Ricola,Urtete 200g Ricola | URTETE 200g ricola,,1.0,True,"Meny, SPAR, Joker, Bunnpris",69.9,https://bilder.ngdata.no/7610700022092/meny/large.jpg,False,URTETE 200G RICOLA,7610700022092,Name confirmed by Kassal (sim=1.00). No change needed.
324,name_confirmed,high,29,NESCAFE LATTE 144G,8445291561564,Nescafe Latte 144g,Nescafe Latte 144g | NESCAFE LATTE 144g | Nescafe Latte - 8pk,,1.0,True,"SPAR, Meny, Bunnpris, Havaristen",20,https://bilder.ngdata.no/8445291561564/kmh/large.jpg,False,NESCAFE LATTE 144G,8445291561564,Name confirmed by Kassal (sim=1.00). No change needed.
290,name_confirmed,high,29,SANDWICH CHEESE TOMAT&BASILIKUM 40G WASA,7300400127363,Sandwich Cheese Tomat&Basilikum 40g Wasa,Sandwich Cheese Tomat&Basilikum 40g Wasa | Wasa Sandwich Tomat og Basilikum 40g | Sandwich Tomat & Basilikum 40 g | Wasa Sandwich Tomat&Basilikum 40g | Wasa Sandwich Tomat&Basilikum 24x40g,Sandwich Tomato & Basil,1.0,True,"Joker, Coop, Meny, Oda, Engrosnett, KIWI, SPAR",9.9,https://bilder.ngdata.no/7300400127363/kmh/large.jpg,False,SANDWICH CHEESE TOMAT&BASILIKUM 40G WASA,7300400127363,Name confirmed by Kassal (sim=1.00). No change needed.
71,name_confirmed,high,28,AMERICANO 16 KAPSLER DOLCE GUSTO,8445290439666,Americano 16 Kapsler Dolce Gusto,Americano 16 Kapsler Dolce Gusto | AMERICANO 16 kapsler dolce gusto,AMERICANO. Extra crema,1.0,True,"SPAR, Meny, Bunnpris",73.9,https://bilder.ngdata.no/8445290439666/kmh/large.jpg,False,AMERICANO 16 KAPSLER DOLCE GUSTO,8445290439666,Name confirmed by Kassal (sim=1.00). No change needed.
65,name_confirmed,high,27,PULVERKAFFE INSTANT 200G FIRST PRICE,7311041084700,Pulverkaffe Instant 200g First Price,Pulverkaffe Instant 200g First Price | PULVERKAFFE 200g first price,Pulverkaffe Instant 200g First Price,1.0,True,"SPAR, Meny, Bunnpris, KIWI, Joker",29.9,https://bilder.ngdata.no/7311041084700/kmh/large.jpg,False,PULVERKAFFE INSTANT 200G FIRST PRICE,7311041084700,Name confirmed by Kassal (sim=1.00). No change needed.
351,name_confirmed,high,26,BREMYKT MYKERE 500G,7033330013290,Bremykt Mykere 500g,Bremykt Mykere 500g | BREMYKT Mykere 500g | Bremykt Mykere 500g Fjordland,,1.0,True,"Joker, SPAR, Meny, Coop, Bunnpris, KIWI, Engrosnett",43.9,https://bilder.ngdata.no/7033330013290/kmh/large.jpg,False,BREMYKT MYKERE 500G,7033330013290,Name confirmed by Kassal (sim=1.00). No change needed.
43,name_confirmed,high,25,MEIERISMØR 500G TINE,7038010010187,Meierismør 500g Tine,Meierismør 500g Tine | Tine Meierismør 1/2kg | Ekte meierismør 500 g | MEIERISMØR NORMALSALTET 500 g Tine | Tine Meierismør Folie 500g,,1.0,True,"Joker, Coop, SPAR, Meny, Oda, Bunnpris, KIWI",47.2,https://bilder.ngdata.no/7038010010187/kmh/large.jpg,False,MEIERISMØR 500G TINE,7038010010187,Name confirmed by Kassal (sim=1.00). No change needed.
240,name_confirmed,high,24,SUPERGRANOLA GLUTENFRI 350G BARE BRA,7039010562904,Supergranola glutenfri 350g Bare Bra,"Supergranola glutenfri 350g Bare Bra | Bare Bra Granola Glutenfri 350g | Bare Bra Granola Glutenfri Blåbær, Rabarbra og Kardemomme 350 g | Bare Bra Granola Glutenfri 8x350g | Granola Super Glutenfri",,1.0,True,"Meny, Coop, SPAR, Oda, Slowly.no",72,https://bilder.ngdata.no/7039010562904/meny/large.jpg,False,SUPERGRANOLA GLUTENFRI 350G BARE BRA,7039010562904,Name confirmed by Kassal (sim=1.00). No change needed.
93,name_confirmed,high,23,GRANOLA KAKAO KOKOS&MANDEL BARE BRA,7039010578561,"Bare Bra Granola Kakao, Kokos & Mandel 430g","Bare Bra Granola Kakao, Kokos & Mandel 430g | Granola Kakao,Kokos&Mandel 430g Bare Bra | Bare Bra Kakao Kokos & Mandel 430g",,0.9067,True,"Coop, Meny, SPAR",45.9,https://bilder.ngdata.no/7039010578561/meny/large.jpg,False,GRANOLA KAKAO KOKOS&MANDEL BARE BRA,7039010578561,Name confirmed by Kassal (sim=0.91). No change needed.
198,name_confirmed,high,23,ALI ORIGINAL KAFFEPUTER 18STK,7040913335397,Ali Original Kaffeputer 18stk,Ali Original Kaffeputer 18stk | ALI ORIGINAL KAFFEPUTER 18 stk | Ali Orginal Kaffeputer 18stk,,1.0,True,"Joker, SPAR, Meny, Bunnpris, KIWI",39.9,https://bilder.ngdata.no/7040913335397/kmh/large.jpg,False,ALI ORIGINAL KAFFEPUTER 18STK,7040913335397,Name confirmed by Kassal (sim=1.00). No change needed.
287,name_confirmed,high,23,ENGLISH BREAKFAST TEA 25POS TWININGS,70177077693,English Breakfast Tea 25pos Twinings,"English Breakfast Tea 25pos Twinings | English Breakfast 25 poser, 25 stk | Twinings English Breakfast 25 poser | English Breakfast Te 25x50g | ENGLISH BREAKFAST 25 pk Twinings | Twinings English Breakfast 12x25bg",,1.0,True,"SPAR, Meny, Oda, Coop, Engrosnett, Bunnpris, KIWI, Joker",46.83,https://bilder.ngdata.no/70177077693/kmh/large.jpg,False,ENGLISH BREAKFAST TEA 25POS TWININGS,70177077693,Name confirmed by Kassal (sim=1.00). No change needed.
42,name_confirmed,high,22,KNEKKS KJEKS M/SPELT&HAVSALT 190G RØROS,7056831970121,Knekks med Spelt & Havsalt 190g,Knekks med Spelt & Havsalt 190g | Knekks Kjeks m/Spelt&Havsalt 190g Røros | Knekks Med Spelt Og Havsalt 190 g | Knekks med Spelt og Havsalt 190 g,,1.0,True,"Coop, Meny, Oda, SPAR",38.1,https://bilder.ngdata.no/7056831970121/meny/large.jpg,False,KNEKKS KJEKS M/SPELT&HAVSALT 190G RØROS,7056831970121,Name confirmed by Kassal (sim=1.00). No change needed.
131,name_confirmed,high,22,KNEKKEBRØD HAVRE GL.FRI 190G SIGDAL,7071848007035,Knekkebrød Havre Gl.Fri 190g Sigdal,Knekkebrød Havre Gl.Fri 190g Sigdal | Glutenfritt Knekkebrød | Disp Glutenfr Havre 190g | Glutenfri Knekkebrød Havre 190g | Glutenfritt Knekkebrød 1/4pl,,1.0,True,"Joker, SPAR, Meny, KIWI",38.9,https://bilder.ngdata.no/7071848007035/kmh/large.jpg,False,KNEKKEBRØD HAVRE GL.FRI 190G SIGDAL,7071848007035,Name confirmed by Kassal (sim=1.00). No change needed.
168,name_confirmed,high,21,BRELETT 540G,7033330055887,Brelett 540g,Brelett 540g | Brelett 540 g | BRELETT MARGARIN Bordpakning 540 g | Brelett 540g Fjordland,,1.0,True,"Coop, Joker, SPAR, Meny, Oda, Bunnpris, KIWI",29.9,https://bilder.ngdata.no/7033330055887/kmh/large.jpg,False,BRELETT 540G,7033330055887,Name confirmed by Kassal (sim=1.00). No change needed.
343,name_confirmed,high,20,KNEKKS KJEKS ORIGINAL 190G RØROS,7056831970039,Knekks Påleggskjeks 190g,Knekks Påleggskjeks 190g | Knekks Kjeks Original 190g Røros | Knekks sprø påleggskjeks 190 g | Knekks - Sprø Påleggskjeks,,1.0,True,"Coop, Meny, Oda, SPAR",32.83,https://bilder.ngdata.no/7056831970039/meny/large.jpg,False,KNEKKS KJEKS ORIGINAL 190G RØROS,7056831970039,Name confirmed by Kassal (sim=1.00). No change needed.
210,name_confirmed,high,20,COTW ESPRESSO KAFFEKAPSEL 10STK,7040913336516,Cotw Espresso Kaffekapsel 10stk,Cotw Espresso Kaffekapsel 10stk | COTW ESPRESSO Kapsel 10stk | Cotw Espresso Kapsel 10stk,Cotw Espresso Kaffekapsel 10stk,1.0,True,"Joker, SPAR, Meny, Bunnpris, KIWI",35.9,https://bilder.ngdata.no/7040913336516/kmh/large.jpg,False,COTW ESPRESSO KAFFEKAPSEL 10STK,7040913336516,Name confirmed by Kassal (sim=1.00). No change needed.
19,name_confirmed,high,20,MOLLBERGS ZOEGAS 16KAPSLER DOLCE GUSTO,7613033135873,Mollbergs Zoegas 16kapsler Dolce Gusto,"Mollbergs Zoegas 16kapsler Dolce Gusto | Nescafé Dolce Gusto Mollbergs 16 kapsler | Dolce Gusto Mollbergs Intensitet 7, 160 g | MOLLBERGS ZOEGAS 16 stk Dolce Gusto | Dolce Gusto Zoegas Mollbergs 160g",,1.0,True,"Joker, SPAR, Meny, Coop, Oda, Bunnpris, KIWI",54.9,https://bilder.ngdata.no/7613033135873/kmh/large.jpg,False,MOLLBERGS ZOEGAS 16KAPSLER DOLCE GUSTO,7613033135873,Name confirmed by Kassal (sim=1.00). No change needed.
20,name_confirmed,high,20,GRØNN TE 20POS LIPTON,5063270101797,Grønn Te 20pos Lipton,Grønn Te 20pos Lipton | GRØNN TE 20pos lipton,,1.0,True,"SPAR, Meny, Bunnpris, Joker",35.9,https://bilder.ngdata.no/5063270101797/kmh/large.jpg,False,GRØNN TE 20POS LIPTON,5063270101797,Name confirmed by Kassal (sim=1.00). No change needed.
128,name_confirmed,high,20,SMØREMYK LETT 400G ELDORADO,7035620029509,Smøremyk Lett 400g Eldorado,Smøremyk Lett 400g Eldorado,"Smøremyk, Lett",1.0,True,"Joker, SPAR, Meny",23.5,https://bilder.ngdata.no/7035620029509/kmh/large.jpg,False,SMØREMYK LETT 400G ELDORADO,7035620029509,Name confirmed by Kassal (sim=1.00). No change needed.
253,name_confirmed,high,20,SOFT FLORA LETT 235G,7036110010786,Soft Flora Lett 235g,Soft Flora Lett 235g,,1.0,True,"Coop, SPAR, Meny",10,https://bilder.ngdata.no/7036110010786/kmh/large.jpg,False,SOFT FLORA LETT 235G,7036110010786,Name confirmed by Kassal (sim=1.00). No change needed.
267,name_confirmed,high,19,EGGEHVITE 500G ELDORADO,7035620047138,Eggehvite 500g Eldorado,Eggehvite 500g Eldorado,,1.0,True,"Meny, SPAR",54.9,https://bilder.ngdata.no/7035620047138/meny/large.jpg,False,EGGEHVITE 500G ELDORADO,7035620047138,Name confirmed by Kassal (sim=1.00). No change needed.
303,name_confirmed,high,19,KNEKKEBRØD HAVRE 220G SIGDAL,7071848005666,Knekkebrød Havre 220g Sigdal,Knekkebrød Havre 220g Sigdal | Helsprøtt Knekkebrød m/Havre | Disp Knekkebr Havre 220g,,1.0,True,"Joker, SPAR, Meny",46.9,https://bilder.ngdata.no/7071848005666/kmh/large.jpg,False,KNEKKEBRØD HAVRE 220G SIGDAL,7071848005666,Name confirmed by Kassal (sim=1.00). No change needed.
229,name_confirmed,high,19,NESQUIK KAKAOPULVER 700G,8445291570009,Nesquik Kakaopulver 700g,Nesquik Kakaopulver 700g,,1.0,True,Meny,79.9,https://bilder.ngdata.no/8445291570009/meny/large.jpg,False,NESQUIK KAKAOPULVER 700G,8445291570009,Name confirmed by Kassal (sim=1.00). No change needed.
289,name_confirmed,high,18,OREO O'S FROKOSTBLANDING 350G,5010029227062,Oreo O's Frokostblanding 350g,Oreo O's Frokostblanding 350g | Oreo O`s 350 g | OREOS Frokostblanding 350g,Oreo O's,1.0,True,"Meny, Oda, SPAR, Bunnpris, Joker",55.9,https://bilder.ngdata.no/5010029227062/meny/large.jpg,False,OREO O'S FROKOSTBLANDING 350G,5010029227062,Name confirmed by Kassal (sim=1.00). No change needed.
352,name_confirmed,high,18,PEPPERMINT&LICORICE URTETE 20POS PUKKA,5060229011107,Peppermint &Licorice Urtete 20pos Pukka,Peppermint &Licorice Urtete 20pos Pukka | Pukka Peppermint & Licorice 20 poser | PEPPERMINT &LICORICE URTETE 20POS PUKKA | Pukka Peppermint & Licorice Tea 30g 20ps,,0.987,True,"Joker, SPAR, Meny, Coop, Bunnpris",69.9,https://bilder.ngdata.no/5060229011107/kmh/large.jpg,False,PEPPERMINT&LICORICE URTETE 20POS PUKKA,5060229011107,Name confirmed by Kassal (sim=0.99). No change needed.
314,name_confirmed,high,18,CAFE AU LAIT 16KAPSLER DOLCE GUSTO,7613033174667,Cafe Au Lait 16kapsler Dolce Gusto,Cafe Au Lait 16kapsler Dolce Gusto | Dolce Gusto Cafe Au Lait 16 kapsler | Dolce Gusto Café au lait 160 g | DOLCE GUSTO Au lait 160 g | Dolce Gusto Cafe Au Lait 160g,Café au Lait,1.0,True,"SPAR, Meny, Coop, Oda, Bunnpris, KIWI, Joker",54.9,https://bilder.ngdata.no/7613033174667/kmh/large.jpg,False,CAFE AU LAIT 16KAPSLER DOLCE GUSTO,7613033174667,Name confirmed by Kassal (sim=1.00). No change needed.
22,name_confirmed,high,18,MÜSLI RISTET HAVRE&TRANEBÆR 700G AXA,7044416016869,Müsli Ristet Havre&Tranebær 700g Axa,Müsli Ristet Havre&Tranebær 700g Axa,,1.0,True,"Meny, SPAR",44.9,https://bilder.ngdata.no/7044416016869/meny/large.jpg,False,MÜSLI RISTET HAVRE&TRANEBÆR 700G AXA,7044416016869,Name confirmed by Kassal (sim=1.00). No change needed.
308,name_confirmed,high,18,HAVREGRANOLA  JORDBÆR&BRINGEBÆR 400G URK,7020656900144,Havregranola Jordbær&Bringebær 400g Urkraft,"Havregranola Jordbær&Bringebær 400g Urkraft | Urkraft Havregranola Jordbær og Bringebær 400 g | Havregranola Jordbær Bringebær 400g, Urkraft | HAVREGRANOLA 400 g jordbær/bringebær urkraft",,0.9398,True,"Meny, Oda, SPAR, Bunnpris",35,https://bilder.ngdata.no/7020656900144/meny/large.jpg,False,HAVREGRANOLA  JORDBÆR&BRINGEBÆR 400G URK,7020656900144,Name confirmed by Kassal (sim=0.94). No change needed.
224,name_confirmed,high,18,SOFT FLORA LETT 540G,7036110011943,"Soft Flora Lett Stor, 540 g","Soft Flora Lett Stor, 540 g | Soft Flora Lett 540g | SOFT FLORA Lett 540g",Soft Flora Lett,1.0,True,"Oda, Meny, SPAR, Joker, Coop, KIWI, Bunnpris",29.9,https://bilder.ngdata.no/7036110011943/meny/large.jpg,False,SOFT FLORA LETT 540G,7036110011943,Name confirmed by Kassal (sim=1.00). No change needed.
209,name_confirmed,high,17,DELIKATESS SESAM 285G WASA,7300400121644,Delikatess Sesam 285g Wasa,Delikatess Sesam 285g Wasa | Wasa Delikatess Sesam 285g | Knekkebrød Delikatess Sesam 285 g | Wasa Knekkebrød Delikatess Sesam 285g,Delikatess Sesam,1.0,True,"Meny, Coop, Oda, Engrosnett, SPAR",22.9,https://bilder.ngdata.no/7300400121644/meny/large.jpg,False,DELIKATESS SESAM 285G WASA,7300400121644,Name confirmed by Kassal (sim=1.00). No change needed.
31,name_confirmed,high,17,TASSIMO EVERGOOD DARK ROAST 16KAPSLER,8711000502266,Tassimo Evergood Dark Roast 16kapsler,Tassimo Evergood Dark Roast 16kapsler | TASSIMO EVERGOOD DARK ROAST 16KAPSLER | Tassimo Evergood Darkroast 144g | Evergood Dark Roast - 16 Kapsler,,1.0,True,"Joker, SPAR, Meny, Bunnpris, Havaristen",49,https://bilder.ngdata.no/8711000502266/kmh/large.jpg,False,TASSIMO EVERGOOD DARK ROAST 16KAPSLER,8711000502266,Name confirmed by Kassal (sim=1.00). No change needed.
221,name_confirmed,high,17,PUFFET HVETE 260G FIRST PRICE,7311041027554,Puffet Hvete 260g First Price,Puffet Hvete 260g First Price | PUFFET HVETE 260 g First Price,,1.0,True,"Meny, Bunnpris, KIWI, Joker, SPAR",21.9,https://bilder.ngdata.no/7311041027554/meny/large.jpg,False,PUFFET HVETE 260G FIRST PRICE,7311041027554,Name confirmed by Kassal (sim=1.00). No change needed.
