ann_id,image_id,category_id,category_name,hamming_dist,reason,bbox
24595,297,264,MELLOMBAR JORDBÆR HVIT SJOKOLADE 138G EL,0.4766,Visual outlier: Hamming dist 0.477 > threshold 0.45,"[2811, 2445, 186, 182]"
32531,365,264,MELLOMBAR JORDBÆR HVIT SJOKOLADE 138G EL,0.4727,Visual outlier: Hamming dist 0.473 > threshold 0.45,"[364, 908, 95, 145]"
20098,258,264,MELLOMBAR JORDBÆR HVIT SJOKOLADE 138G EL,0.4688,Visual outlier: Hamming dist 0.469 > threshold 0.45,"[2127, 915, 124, 109]"
28279,328,264,MELLOMBAR JORDBÆR HVIT SJOKOLADE 138G EL,0.457,Visual outlier: Hamming dist 0.457 > threshold 0.45,"[634, 2180, 126, 130]"
29261,337,264,MELLOMBAR JORDBÆR HVIT SJOKOLADE 138G EL,0.457,Visual outlier: Hamming dist 0.457 > threshold 0.45,"[2457, 1090, 164, 134]"
30253,345,264,MELLOMBAR JORDBÆR HVIT SJOKOLADE 138G EL,0.4531,Visual outlier: Hamming dist 0.453 > threshold 0.45,"[1210, 2486, 138, 156]"
26479,313,265,MELLOMBAR SUKKERFRI M/SJOKO 138G,0.5156,Visual outlier: Hamming dist 0.516 > threshold 0.45,"[2790, 2630, 130, 177]"
30244,345,265,MELLOMBAR SUKKERFRI M/SJOKO 138G,0.5117,Visual outlier: Hamming dist 0.512 > threshold 0.45,"[803, 2483, 127, 114]"
31478,356,265,MELLOMBAR SUKKERFRI M/SJOKO 138G,0.5117,Visual outlier: Hamming dist 0.512 > threshold 0.45,"[952, 579, 310, 305]"
24135,294,265,MELLOMBAR SUKKERFRI M/SJOKO 138G,0.4883,Visual outlier: Hamming dist 0.488 > threshold 0.45,"[922, 1199, 82, 103]"
26867,315,265,MELLOMBAR SUKKERFRI M/SJOKO 138G,0.4883,Visual outlier: Hamming dist 0.488 > threshold 0.45,"[429, 2846, 172, 172]"
2477,21,266,SJOKOLADEDRIKK LETT 10X14G RETT I KOPPEN,0.4961,Visual outlier: Hamming dist 0.496 > threshold 0.45,"[439, 1383, 112, 217]"
2445,21,266,SJOKOLADEDRIKK LETT 10X14G RETT I KOPPEN,0.4531,Visual outlier: Hamming dist 0.453 > threshold 0.45,"[284, 1400, 162, 200]"
7634,72,267,EGGEHVITE 500G ELDORADO,0.5781,Visual outlier: Hamming dist 0.578 > threshold 0.42,"[1816, 1743, 633, 225]"
8281,79,267,EGGEHVITE 500G ELDORADO,0.4531,Visual outlier: Hamming dist 0.453 > threshold 0.42,"[866, 1429, 386, 96]"
7523,71,267,EGGEHVITE 500G ELDORADO,0.4453,Visual outlier: Hamming dist 0.445 > threshold 0.42,"[1794, 2389, 478, 270]"
17500,228,268,SUPERGRØT KANEL&PUFFET QUINOA 54G,0.5938,Visual outlier: Hamming dist 0.594 > threshold 0.45,"[3292.0, 1920.0, 126.0, 74.0]"
16389,215,268,SUPERGRØT KANEL&PUFFET QUINOA 54G,0.5781,Visual outlier: Hamming dist 0.578 > threshold 0.45,"[1997, 287, 51, 65]"
18461,241,268,SUPERGRØT KANEL&PUFFET QUINOA 54G,0.543,Visual outlier: Hamming dist 0.543 > threshold 0.45,"[458, 528, 23, 11]"
15244,195,268,SUPERGRØT KANEL&PUFFET QUINOA 54G,0.5352,Visual outlier: Hamming dist 0.535 > threshold 0.45,"[297, 80, 46, 48]"
17496,228,268,SUPERGRØT KANEL&PUFFET QUINOA 54G,0.5273,Visual outlier: Hamming dist 0.527 > threshold 0.45,"[3221.0, 1725.0, 126.0, 106.0]"
18454,241,268,SUPERGRØT KANEL&PUFFET QUINOA 54G,0.5117,Visual outlier: Hamming dist 0.512 > threshold 0.45,"[482, 421, 27, 32]"
11782,137,268,SUPERGRØT KANEL&PUFFET QUINOA 54G,0.5039,Visual outlier: Hamming dist 0.504 > threshold 0.45,"[100, 170, 70, 71]"
12686,152,268,SUPERGRØT KANEL&PUFFET QUINOA 54G,0.5039,Visual outlier: Hamming dist 0.504 > threshold 0.45,"[3406, 1788, 99, 130]"
16388,215,268,SUPERGRØT KANEL&PUFFET QUINOA 54G,0.5,Visual outlier: Hamming dist 0.500 > threshold 0.45,"[1982, 348, 66, 48]"
12692,152,268,SUPERGRØT KANEL&PUFFET QUINOA 54G,0.4922,Visual outlier: Hamming dist 0.492 > threshold 0.45,"[3453, 1869, 94, 117]"
10443,118,268,SUPERGRØT KANEL&PUFFET QUINOA 54G,0.4883,Visual outlier: Hamming dist 0.488 > threshold 0.45,"[3074, 617, 168, 211]"
12693,152,268,SUPERGRØT KANEL&PUFFET QUINOA 54G,0.4844,Visual outlier: Hamming dist 0.484 > threshold 0.45,"[3400, 1884, 92, 107]"
12051,141,268,SUPERGRØT KANEL&PUFFET QUINOA 54G,0.4805,Visual outlier: Hamming dist 0.480 > threshold 0.45,"[2880, 594, 92, 105]"
12690,152,268,SUPERGRØT KANEL&PUFFET QUINOA 54G,0.4805,Visual outlier: Hamming dist 0.480 > threshold 0.45,"[3562, 1868, 87, 101]"
15242,195,268,SUPERGRØT KANEL&PUFFET QUINOA 54G,0.4805,Visual outlier: Hamming dist 0.480 > threshold 0.45,"[209, 78, 51, 50]"
12691,152,268,SUPERGRØT KANEL&PUFFET QUINOA 54G,0.4688,Visual outlier: Hamming dist 0.469 > threshold 0.45,"[3500, 1862, 105, 117]"
15245,195,268,SUPERGRØT KANEL&PUFFET QUINOA 54G,0.457,Visual outlier: Hamming dist 0.457 > threshold 0.45,"[338, 80, 48, 47]"
11839,138,268,SUPERGRØT KANEL&PUFFET QUINOA 54G,0.4531,Visual outlier: Hamming dist 0.453 > threshold 0.45,"[1989, 639, 150, 155]"
9317,97,269,Eldorado Egg fra Toten,0.5273,Visual outlier: Hamming dist 0.527 > threshold 0.45,"[838, 1207, 409, 112]"
8123,77,269,Eldorado Egg fra Toten,0.5234,Visual outlier: Hamming dist 0.523 > threshold 0.45,"[818, 141, 478, 140]"
23330,287,270,GRISSINI M/ROSMARIN 200G JACOBS UTVALGTE,0.457,Visual outlier: Hamming dist 0.457 > threshold 0.42,"[2286, 345, 215, 213]"
24157,294,271,FRUKOST KNEKKEBRØD 240G WASA,0.6367,Visual outlier: Hamming dist 0.637 > threshold 0.45,"[2467, 1988, 132, 93]"
24312,295,271,FRUKOST KNEKKEBRØD 240G WASA,0.6367,Visual outlier: Hamming dist 0.637 > threshold 0.45,"[104, 1970, 193, 126]"
25636,306,271,FRUKOST KNEKKEBRØD 240G WASA,0.6289,Visual outlier: Hamming dist 0.629 > threshold 0.45,"[1600, 1859, 101, 67]"
27455,321,271,FRUKOST KNEKKEBRØD 240G WASA,0.6289,Visual outlier: Hamming dist 0.629 > threshold 0.45,"[2833, 2317, 184, 132]"
32112,361,271,FRUKOST KNEKKEBRØD 240G WASA,0.6211,Visual outlier: Hamming dist 0.621 > threshold 0.45,"[2208, 2556, 142, 145]"
27322,319,271,FRUKOST KNEKKEBRØD 240G WASA,0.6133,Visual outlier: Hamming dist 0.613 > threshold 0.45,"[1090, 1949, 182, 87]"
28257,328,271,FRUKOST KNEKKEBRØD 240G WASA,0.6055,Visual outlier: Hamming dist 0.605 > threshold 0.45,"[2354, 1995, 131, 41]"
32114,361,271,FRUKOST KNEKKEBRØD 240G WASA,0.5977,Visual outlier: Hamming dist 0.598 > threshold 0.45,"[2348, 2677, 143, 126]"
33232,371,271,FRUKOST KNEKKEBRØD 240G WASA,0.5898,Visual outlier: Hamming dist 0.590 > threshold 0.45,"[2018, 3134, 170, 273]"
25637,306,271,FRUKOST KNEKKEBRØD 240G WASA,0.5859,Visual outlier: Hamming dist 0.586 > threshold 0.45,"[1704, 1814, 144, 115]"
28856,333,271,FRUKOST KNEKKEBRØD 240G WASA,0.582,Visual outlier: Hamming dist 0.582 > threshold 0.45,"[1856, 1942, 190, 151]"
25220,303,271,FRUKOST KNEKKEBRØD 240G WASA,0.5781,Visual outlier: Hamming dist 0.578 > threshold 0.45,"[1382, 1734, 103, 90]"
29311,337,271,FRUKOST KNEKKEBRØD 240G WASA,0.5781,Visual outlier: Hamming dist 0.578 > threshold 0.45,"[3140, 2086, 118, 118]"
27681,323,271,FRUKOST KNEKKEBRØD 240G WASA,0.5508,Visual outlier: Hamming dist 0.551 > threshold 0.45,"[2638, 2007, 149, 101]"
33230,371,271,FRUKOST KNEKKEBRØD 240G WASA,0.5469,Visual outlier: Hamming dist 0.547 > threshold 0.45,"[2140, 2943, 247, 200]"
24155,294,271,FRUKOST KNEKKEBRØD 240G WASA,0.543,Visual outlier: Hamming dist 0.543 > threshold 0.45,"[2323, 1983, 136, 110]"
26173,310,271,FRUKOST KNEKKEBRØD 240G WASA,0.5391,Visual outlier: Hamming dist 0.539 > threshold 0.45,"[2862, 866, 27, 151]"
26988,316,271,FRUKOST KNEKKEBRØD 240G WASA,0.5352,Visual outlier: Hamming dist 0.535 > threshold 0.45,"[752, 2263, 177, 121]"
27401,320,271,FRUKOST KNEKKEBRØD 240G WASA,0.5352,Visual outlier: Hamming dist 0.535 > threshold 0.45,"[2763, 2809, 261, 308]"
29308,337,271,FRUKOST KNEKKEBRØD 240G WASA,0.5352,Visual outlier: Hamming dist 0.535 > threshold 0.45,"[3033, 2100, 125, 113]"
26850,315,271,FRUKOST KNEKKEBRØD 240G WASA,0.5312,Visual outlier: Hamming dist 0.531 > threshold 0.45,"[2901, 2389, 207, 123]"
24013,293,271,FRUKOST KNEKKEBRØD 240G WASA,0.5234,Visual outlier: Hamming dist 0.523 > threshold 0.45,"[1368, 1618, 136, 133]"
25449,305,271,FRUKOST KNEKKEBRØD 240G WASA,0.5195,Visual outlier: Hamming dist 0.520 > threshold 0.45,"[1154, 1651, 100, 156]"
25866,308,271,FRUKOST KNEKKEBRØD 240G WASA,0.5117,Visual outlier: Hamming dist 0.512 > threshold 0.45,"[1884, 2040, 130, 133]"
28746,332,271,FRUKOST KNEKKEBRØD 240G WASA,0.5117,Visual outlier: Hamming dist 0.512 > threshold 0.45,"[2823, 2128, 100, 123]"
21761,271,271,FRUKOST KNEKKEBRØD 240G WASA,0.5078,Visual outlier: Hamming dist 0.508 > threshold 0.45,"[2648, 2240, 184, 121]"
33950,378,271,FRUKOST KNEKKEBRØD 240G WASA,0.5078,Visual outlier: Hamming dist 0.508 > threshold 0.45,"[2546, 3844, 300, 215]"
31012,352,271,FRUKOST KNEKKEBRØD 240G WASA,0.5039,Visual outlier: Hamming dist 0.504 > threshold 0.45,"[804, 2258, 249, 202]"
33229,371,271,FRUKOST KNEKKEBRØD 240G WASA,0.5039,Visual outlier: Hamming dist 0.504 > threshold 0.45,"[1928, 2859, 215, 212]"
34188,380,271,FRUKOST KNEKKEBRØD 240G WASA,0.5039,Visual outlier: Hamming dist 0.504 > threshold 0.45,"[415, 1281, 94, 95]"
18879,246,271,FRUKOST KNEKKEBRØD 240G WASA,0.5,Visual outlier: Hamming dist 0.500 > threshold 0.45,"[3039, 1422, 220, 158]"
19165,248,271,FRUKOST KNEKKEBRØD 240G WASA,0.5,Visual outlier: Hamming dist 0.500 > threshold 0.45,"[2810, 2265, 209, 151]"
21762,271,271,FRUKOST KNEKKEBRØD 240G WASA,0.5,Visual outlier: Hamming dist 0.500 > threshold 0.45,"[2818, 2228, 196, 126]"
24304,295,271,FRUKOST KNEKKEBRØD 240G WASA,0.5,Visual outlier: Hamming dist 0.500 > threshold 0.45,"[825, 1965, 148, 158]"
26999,316,271,FRUKOST KNEKKEBRØD 240G WASA,0.5,Visual outlier: Hamming dist 0.500 > threshold 0.45,"[1083, 2429, 159, 129]"
31536,357,271,FRUKOST KNEKKEBRØD 240G WASA,0.5,Visual outlier: Hamming dist 0.500 > threshold 0.45,"[3646, 1123, 244, 328]"
23764,291,271,FRUKOST KNEKKEBRØD 240G WASA,0.4961,Visual outlier: Hamming dist 0.496 > threshold 0.45,"[1349, 1973, 174, 138]"
27872,324,271,FRUKOST KNEKKEBRØD 240G WASA,0.4961,Visual outlier: Hamming dist 0.496 > threshold 0.45,"[2582, 2742, 53, 217]"
24305,295,271,FRUKOST KNEKKEBRØD 240G WASA,0.4922,Visual outlier: Hamming dist 0.492 > threshold 0.45,"[944, 1965, 170, 157]"
27402,320,271,FRUKOST KNEKKEBRØD 240G WASA,0.4922,Visual outlier: Hamming dist 0.492 > threshold 0.45,"[2797, 3087, 227, 285]"
27976,325,271,FRUKOST KNEKKEBRØD 240G WASA,0.4883,Visual outlier: Hamming dist 0.488 > threshold 0.45,"[2004, 2636, 157, 96]"
31013,352,271,FRUKOST KNEKKEBRØD 240G WASA,0.4883,Visual outlier: Hamming dist 0.488 > threshold 0.45,"[628, 2271, 184, 171]"
33951,378,271,FRUKOST KNEKKEBRØD 240G WASA,0.4883,Visual outlier: Hamming dist 0.488 > threshold 0.45,"[2242, 3844, 322, 215]"
20276,260,271,FRUKOST KNEKKEBRØD 240G WASA,0.4844,Visual outlier: Hamming dist 0.484 > threshold 0.45,"[356, 818, 38, 140]"
19804,256,271,FRUKOST KNEKKEBRØD 240G WASA,0.4805,Visual outlier: Hamming dist 0.480 > threshold 0.45,"[2885, 2459, 285, 211]"
19166,248,271,FRUKOST KNEKKEBRØD 240G WASA,0.4766,Visual outlier: Hamming dist 0.477 > threshold 0.45,"[3013, 2265, 196, 158]"
20079,258,271,FRUKOST KNEKKEBRØD 240G WASA,0.4727,Visual outlier: Hamming dist 0.473 > threshold 0.45,"[2553, 1969, 59, 104]"
24575,297,271,FRUKOST KNEKKEBRØD 240G WASA,0.4688,Visual outlier: Hamming dist 0.469 > threshold 0.45,"[1129, 1688, 87, 101]"
26849,315,271,FRUKOST KNEKKEBRØD 240G WASA,0.4688,Visual outlier: Hamming dist 0.469 > threshold 0.45,"[2917, 2513, 174, 186]"
32408,363,271,FRUKOST KNEKKEBRØD 240G WASA,0.4688,Visual outlier: Hamming dist 0.469 > threshold 0.45,"[3079.0, 2320.0, 171.0, 125.0]"
34191,380,271,FRUKOST KNEKKEBRØD 240G WASA,0.4688,Visual outlier: Hamming dist 0.469 > threshold 0.45,"[504, 1306, 98, 75]"
24156,294,271,FRUKOST KNEKKEBRØD 240G WASA,0.4648,Visual outlier: Hamming dist 0.465 > threshold 0.45,"[2323, 2074, 136, 117]"
25395,305,271,FRUKOST KNEKKEBRØD 240G WASA,0.4648,Visual outlier: Hamming dist 0.465 > threshold 0.45,"[1376, 1583, 141, 145]"
19655,253,271,FRUKOST KNEKKEBRØD 240G WASA,0.4609,Visual outlier: Hamming dist 0.461 > threshold 0.45,"[3034, 1906, 136, 141]"
20076,258,271,FRUKOST KNEKKEBRØD 240G WASA,0.4609,Visual outlier: Hamming dist 0.461 > threshold 0.45,"[2450, 1853, 92, 86]"
32215,362,271,FRUKOST KNEKKEBRØD 240G WASA,0.4609,Visual outlier: Hamming dist 0.461 > threshold 0.45,"[2820, 2131, 136, 126]"
33729,376,271,FRUKOST KNEKKEBRØD 240G WASA,0.4609,Visual outlier: Hamming dist 0.461 > threshold 0.45,"[1277, 882, 58, 49]"
19805,256,271,FRUKOST KNEKKEBRØD 240G WASA,0.457,Visual outlier: Hamming dist 0.457 > threshold 0.45,"[3157, 2450, 252, 211]"
21423,268,271,FRUKOST KNEKKEBRØD 240G WASA,0.457,Visual outlier: Hamming dist 0.457 > threshold 0.45,"[2199, 1700, 26, 154]"
24760,298,271,FRUKOST KNEKKEBRØD 240G WASA,0.457,Visual outlier: Hamming dist 0.457 > threshold 0.45,"[3181, 2155, 181, 145]"
24875,300,271,FRUKOST KNEKKEBRØD 240G WASA,0.457,Visual outlier: Hamming dist 0.457 > threshold 0.45,"[1775.0, 2600.0, 185.0, 195.0]"
30400,346,271,FRUKOST KNEKKEBRØD 240G WASA,0.457,Visual outlier: Hamming dist 0.457 > threshold 0.45,"[2691, 2161, 191, 102]"
19220,249,271,FRUKOST KNEKKEBRØD 240G WASA,0.4531,Visual outlier: Hamming dist 0.453 > threshold 0.45,"[2054, 2457, 215, 193]"
20077,258,271,FRUKOST KNEKKEBRØD 240G WASA,0.4531,Visual outlier: Hamming dist 0.453 > threshold 0.45,"[2524, 1842, 95, 94]"
20564,261,271,FRUKOST KNEKKEBRØD 240G WASA,0.4531,Visual outlier: Hamming dist 0.453 > threshold 0.45,"[536, 1828, 39, 116]"
28046,326,271,FRUKOST KNEKKEBRØD 240G WASA,0.4531,Visual outlier: Hamming dist 0.453 > threshold 0.45,"[487, 2798, 364, 182]"
34326,382,271,FRUKOST KNEKKEBRØD 240G WASA,0.4531,Visual outlier: Hamming dist 0.453 > threshold 0.45,"[922, 1097, 31, 27]"
7115,66,272,EVERGOOD KOFFEINFRI FILTERMALT 250G,0.6172,Visual outlier: Hamming dist 0.617 > threshold 0.45,"[799, 195, 50, 87]"
5697,54,272,EVERGOOD KOFFEINFRI FILTERMALT 250G,0.5586,Visual outlier: Hamming dist 0.559 > threshold 0.45,"[848, 11, 63, 87]"
1448,13,272,EVERGOOD KOFFEINFRI FILTERMALT 250G,0.5508,Visual outlier: Hamming dist 0.551 > threshold 0.45,"[1154, 1885, 143, 262]"
5696,54,272,EVERGOOD KOFFEINFRI FILTERMALT 250G,0.5469,Visual outlier: Hamming dist 0.547 > threshold 0.45,"[789, 7, 63, 92]"
5866,55,272,EVERGOOD KOFFEINFRI FILTERMALT 250G,0.5156,Visual outlier: Hamming dist 0.516 > threshold 0.45,"[1248, 954, 137, 202]"
5703,54,272,EVERGOOD KOFFEINFRI FILTERMALT 250G,0.5039,Visual outlier: Hamming dist 0.504 > threshold 0.45,"[747, 15, 62, 76]"
2963,26,272,EVERGOOD KOFFEINFRI FILTERMALT 250G,0.4883,Visual outlier: Hamming dist 0.488 > threshold 0.45,"[256, 970, 64, 156]"
2964,26,272,EVERGOOD KOFFEINFRI FILTERMALT 250G,0.457,Visual outlier: Hamming dist 0.457 > threshold 0.45,"[321, 958, 76, 173]"
9269,96,273,VITA HJERTEGO LETTMARGARIN 370G,0.4648,Visual outlier: Hamming dist 0.465 > threshold 0.42,"[589.0, 63.0, 115.0, 62.0]"
8777,89,273,VITA HJERTEGO LETTMARGARIN 370G,0.4375,Visual outlier: Hamming dist 0.438 > threshold 0.42,"[0, 1671, 242, 198]"
8775,89,273,VITA HJERTEGO LETTMARGARIN 370G,0.4297,Visual outlier: Hamming dist 0.430 > threshold 0.42,"[1, 1385, 234, 242]"
9272,96,273,VITA HJERTEGO LETTMARGARIN 370G,0.4219,Visual outlier: Hamming dist 0.422 > threshold 0.42,"[590.0, 248.0, 122.0, 58.0]"
9640,104,275,EGG FRITTGÅENDE 18STK S/M FIRST PRICE,0.6953,Visual outlier: Hamming dist 0.695 > threshold 0.45,"[257, 872, 734, 123]"
9877,108,275,EGG FRITTGÅENDE 18STK S/M FIRST PRICE,0.6211,Visual outlier: Hamming dist 0.621 > threshold 0.45,"[1499, 2277, 543, 178]"
9334,97,275,EGG FRITTGÅENDE 18STK S/M FIRST PRICE,0.5977,Visual outlier: Hamming dist 0.598 > threshold 0.45,"[1943, 2544, 559, 121]"
9327,97,275,EGG FRITTGÅENDE 18STK S/M FIRST PRICE,0.5938,Visual outlier: Hamming dist 0.594 > threshold 0.45,"[1247, 2437, 604, 183]"
9876,108,275,EGG FRITTGÅENDE 18STK S/M FIRST PRICE,0.5898,Visual outlier: Hamming dist 0.590 > threshold 0.45,"[2049, 2192, 574, 274]"
9564,102,275,EGG FRITTGÅENDE 18STK S/M FIRST PRICE,0.5859,Visual outlier: Hamming dist 0.586 > threshold 0.45,"[705, 833, 130, 31]"
9445,100,275,EGG FRITTGÅENDE 18STK S/M FIRST PRICE,0.5625,Visual outlier: Hamming dist 0.562 > threshold 0.45,"[845, 940, 449, 77]"
9558,102,275,EGG FRITTGÅENDE 18STK S/M FIRST PRICE,0.5625,Visual outlier: Hamming dist 0.562 > threshold 0.45,"[660, 592, 162, 48]"
9177,95,275,EGG FRITTGÅENDE 18STK S/M FIRST PRICE,0.5547,Visual outlier: Hamming dist 0.555 > threshold 0.45,"[57, 634, 157, 26]"
7605,71,275,EGG FRITTGÅENDE 18STK S/M FIRST PRICE,0.5195,Visual outlier: Hamming dist 0.520 > threshold 0.45,"[1769, 2160, 558, 167]"
7829,74,275,EGG FRITTGÅENDE 18STK S/M FIRST PRICE,0.5156,Visual outlier: Hamming dist 0.516 > threshold 0.45,"[1287, 1964, 398, 93]"
7968,75,275,EGG FRITTGÅENDE 18STK S/M FIRST PRICE,0.5156,Visual outlier: Hamming dist 0.516 > threshold 0.45,"[1071, 478, 143, 47]"
8642,85,275,EGG FRITTGÅENDE 18STK S/M FIRST PRICE,0.5078,Visual outlier: Hamming dist 0.508 > threshold 0.45,"[162, 872, 486, 90]"
8398,81,275,EGG FRITTGÅENDE 18STK S/M FIRST PRICE,0.4883,Visual outlier: Hamming dist 0.488 > threshold 0.45,"[593, 881, 245, 54]"
8269,79,275,EGG FRITTGÅENDE 18STK S/M FIRST PRICE,0.4727,Visual outlier: Hamming dist 0.473 > threshold 0.45,"[748, 2399, 513, 66]"
8184,78,275,EGG FRITTGÅENDE 18STK S/M FIRST PRICE,0.4648,Visual outlier: Hamming dist 0.465 > threshold 0.45,"[771, 2622, 594, 93]"
9184,95,275,EGG FRITTGÅENDE 18STK S/M FIRST PRICE,0.4609,Visual outlier: Hamming dist 0.461 > threshold 0.45,"[521, 624, 136, 43]"
7962,75,275,EGG FRITTGÅENDE 18STK S/M FIRST PRICE,0.4531,Visual outlier: Hamming dist 0.453 > threshold 0.45,"[918, 621, 149, 28]"
24233,295,278,DELICATE CRACKERS SEA SALT 180G WASA,0.6172,Visual outlier: Hamming dist 0.617 > threshold 0.42,"[193, 166, 80, 142]"
33278,371,280,RISKAKER 100G FIRST PRICE,0.6758,Visual outlier: Hamming dist 0.676 > threshold 0.45,"[1491, 444, 76, 214]"
22428,278,280,RISKAKER 100G FIRST PRICE,0.6484,Visual outlier: Hamming dist 0.648 > threshold 0.45,"[2271, 524, 96, 179]"
33442,374,280,RISKAKER 100G FIRST PRICE,0.6445,Visual outlier: Hamming dist 0.645 > threshold 0.45,"[1678, 749, 50, 132]"
25060,302,280,RISKAKER 100G FIRST PRICE,0.6406,Visual outlier: Hamming dist 0.641 > threshold 0.45,"[3313, 1061, 86, 155]"
30612,348,280,RISKAKER 100G FIRST PRICE,0.6289,Visual outlier: Hamming dist 0.629 > threshold 0.45,"[3245, 2107, 298, 381]"
31689,358,280,RISKAKER 100G FIRST PRICE,0.6211,Visual outlier: Hamming dist 0.621 > threshold 0.45,"[2253, 557, 53, 129]"
20919,264,280,RISKAKER 100G FIRST PRICE,0.6172,Visual outlier: Hamming dist 0.617 > threshold 0.45,"[1313, 1008, 125, 121]"
24646,298,280,RISKAKER 100G FIRST PRICE,0.6016,Visual outlier: Hamming dist 0.602 > threshold 0.45,"[3041, 220, 62, 257]"
25767,308,280,RISKAKER 100G FIRST PRICE,0.5859,Visual outlier: Hamming dist 0.586 > threshold 0.45,"[2144, 165, 100, 255]"
30339,346,280,RISKAKER 100G FIRST PRICE,0.5859,Visual outlier: Hamming dist 0.586 > threshold 0.45,"[1596, 581, 138, 201]"
24617,298,280,RISKAKER 100G FIRST PRICE,0.5742,Visual outlier: Hamming dist 0.574 > threshold 0.45,"[1331, 780, 80, 106]"
25521,305,280,RISKAKER 100G FIRST PRICE,0.5586,Visual outlier: Hamming dist 0.559 > threshold 0.45,"[1604, 486, 63, 165]"
25533,305,280,RISKAKER 100G FIRST PRICE,0.5469,Visual outlier: Hamming dist 0.547 > threshold 0.45,"[1557, 644, 61, 149]"
19586,253,280,RISKAKER 100G FIRST PRICE,0.5312,Visual outlier: Hamming dist 0.531 > threshold 0.45,"[3196, 44, 247, 299]"
25059,302,280,RISKAKER 100G FIRST PRICE,0.5195,Visual outlier: Hamming dist 0.520 > threshold 0.45,"[3247, 1066, 103, 152]"
21175,267,280,RISKAKER 100G FIRST PRICE,0.5117,Visual outlier: Hamming dist 0.512 > threshold 0.45,"[2636, 1087, 84, 131]"
32737,367,280,RISKAKER 100G FIRST PRICE,0.5117,Visual outlier: Hamming dist 0.512 > threshold 0.45,"[1165, 481, 149, 195]"
21177,267,280,RISKAKER 100G FIRST PRICE,0.5,Visual outlier: Hamming dist 0.500 > threshold 0.45,"[2722, 1091, 119, 130]"
22241,276,280,RISKAKER 100G FIRST PRICE,0.5,Visual outlier: Hamming dist 0.500 > threshold 0.45,"[1384, 984, 155, 164]"
29372,338,280,RISKAKER 100G FIRST PRICE,0.5,Visual outlier: Hamming dist 0.500 > threshold 0.45,"[1906, 778, 117, 168]"
26421,313,280,RISKAKER 100G FIRST PRICE,0.4922,Visual outlier: Hamming dist 0.492 > threshold 0.45,"[1356, 993, 106, 145]"
19584,253,280,RISKAKER 100G FIRST PRICE,0.4883,Visual outlier: Hamming dist 0.488 > threshold 0.45,"[3062, 35, 234, 299]"
20247,260,280,RISKAKER 100G FIRST PRICE,0.4844,Visual outlier: Hamming dist 0.484 > threshold 0.45,"[206, 460, 182, 223]"
27364,320,280,RISKAKER 100G FIRST PRICE,0.4844,Visual outlier: Hamming dist 0.484 > threshold 0.45,"[2404, 369, 211, 277]"
22429,278,280,RISKAKER 100G FIRST PRICE,0.4766,Visual outlier: Hamming dist 0.477 > threshold 0.45,"[2378, 479, 139, 223]"
33273,371,280,RISKAKER 100G FIRST PRICE,0.4766,Visual outlier: Hamming dist 0.477 > threshold 0.45,"[1140, 693, 133, 272]"
18694,244,280,RISKAKER 100G FIRST PRICE,0.4688,Visual outlier: Hamming dist 0.469 > threshold 0.45,"[2830, 757, 82, 130]"
20001,258,280,RISKAKER 100G FIRST PRICE,0.4688,Visual outlier: Hamming dist 0.469 > threshold 0.45,"[1903, 470, 114, 197]"
25520,305,280,RISKAKER 100G FIRST PRICE,0.4648,Visual outlier: Hamming dist 0.465 > threshold 0.45,"[1545, 477, 61, 169]"
20000,258,280,RISKAKER 100G FIRST PRICE,0.4531,Visual outlier: Hamming dist 0.453 > threshold 0.45,"[1831, 454, 105, 206]"
33888,378,280,RISKAKER 100G FIRST PRICE,0.4531,Visual outlier: Hamming dist 0.453 > threshold 0.45,"[3115, 466, 195, 205]"
2997,27,282,FILTERPOSER NR.4 200STK ALI,0.5898,Visual outlier: Hamming dist 0.590 > threshold 0.45,"[503, 317, 185, 144]"
2649,23,282,FILTERPOSER NR.4 200STK ALI,0.5469,Visual outlier: Hamming dist 0.547 > threshold 0.45,"[3083, 2611, 186, 257]"
2910,25,282,FILTERPOSER NR.4 200STK ALI,0.5312,Visual outlier: Hamming dist 0.531 > threshold 0.45,"[1297, 3330, 296, 209]"
6524,62,282,FILTERPOSER NR.4 200STK ALI,0.5312,Visual outlier: Hamming dist 0.531 > threshold 0.45,"[729, 1036, 81, 102]"
3868,35,282,FILTERPOSER NR.4 200STK ALI,0.5234,Visual outlier: Hamming dist 0.523 > threshold 0.45,"[2393, 3676, 192, 355]"
6134,58,282,FILTERPOSER NR.4 200STK ALI,0.5234,Visual outlier: Hamming dist 0.523 > threshold 0.45,"[367, 1178, 77, 104]"
2648,23,282,FILTERPOSER NR.4 200STK ALI,0.5195,Visual outlier: Hamming dist 0.520 > threshold 0.45,"[2803, 2610, 195, 240]"
6525,62,282,FILTERPOSER NR.4 200STK ALI,0.5195,Visual outlier: Hamming dist 0.520 > threshold 0.45,"[808, 1020, 79, 112]"
149,2,282,FILTERPOSER NR.4 200STK ALI,0.5117,Visual outlier: Hamming dist 0.512 > threshold 0.45,"[1433, 314, 173, 148]"
591,5,282,FILTERPOSER NR.4 200STK ALI,0.5078,Visual outlier: Hamming dist 0.508 > threshold 0.45,"[1866, 1169, 197, 208]"
